1649794025538,S,39386.5,10.0,B
1649794025680,B,39395.0,0.055,T
1649794025740,B,39387.0,40000.0,B
1649794025800,S,39406.88,1.21873,I
1649794025803,S,39406.88,0.05,I
1649794025805,S,39406.88,0.38156,I
1649794025806,S,39406.88,0.63221,I
1649794025808,S,39406.88,0.1512,I
1649794025808,S,39406.88,0.3,I
1649794025809,S,39406.88,0.25,I
1649794025811,S,39406.88,0.17009,I
1649794025892,B,5044177.0,0.01,F
1649794025901,S,39406.88,0.025,I
1649794025902,S,39406.88,0.0086,I
1649794026009,B,4946563.0,0.007,C
1649794026223,B,39395.0,0.0254,T
1649794026424,S,39394.0,0.002,T
1649794026527,B,5044062.0,0.01,F
1649794026527,B,5044096.0,0.005,F
1649794026649,S,39406.88,0.0005,I
1649794026751,S,5043773.0,0.02,F
1649794026771,S,39406.88,0.0159,I
1649794026772,S,39406.88,0.06501,I
1649794027038,S,39394.0,0.0545,T
1649794027038,S,39394.0,0.1636,T
1649794027038,S,39394.0,0.191,T
1649794027038,S,39394.0,0.001,T
1649794027038,S,39394.0,0.008,T
1649794027038,S,39394.0,0.002,T
1649794027038,S,39393.0,0.036,T
1649794027250,B,39394.0,0.002,T
1649794027403,B,39394.0,0.014,T
1649794027603,S,39406.88,0.00036,I
1649794027616,S,39406.88,0.00075,I
1649794027624,B,39394.0,0.0254,T
1649794027656,S,39406.88,0.0011,I
1649794028031,B,39394.0,0.0025,T
1649794028186,S,39406.88,0.00166,I
1649794028328,B,39394.0,0.0254,T
1649794028535,B,39406.89,1e-05,I
1649794028536,B,39406.89,0.00252,I
1649794028628,S,39406.88,0.00253,I
1649794028648,B,39406.89,0.0013,I
1649794028979,B,39406.89,0.00279,I
1649794028980,B,39406.89,0.01612,I
1649794029006,B,39394.0,0.0254,T
1649794029372,B,39406.89,0.00039,I
1649794029433,S,39393.0,0.0017,T
1649794029441,B,39387.0,3000.0,B
1649794029584,B,39406.89,0.01347,I
1649794029649,S,39406.88,0.0007,I
1649794029705,B,39394.0,0.0254,T
1649794030458,B,39406.89,0.0003,I
1649794030898,S,39393.0,0.1908,T
1649794030898,S,39393.0,0.1397,T
1649794030898,S,39393.0,0.0229,T
1649794030920,S,39393.0,0.0726,T
1649794031038,S,39406.88,0.01471,I
1649794031047,B,39394.0,0.0254,T
1649794031060,B,39406.89,0.00063,I
1649794031118,S,39393.0,0.0442,T
1649794031118,S,39393.0,0.2191,T
1649794031118,S,39393.0,0.01,T
1649794031118,S,39393.0,0.001,T
1649794031137,B,39387.0,6596.0,B
1649794031308,S,39406.88,0.0007,I
1649794031577,B,39406.89,0.00126,I
1649794031583,S,39392.0,0.1,T
1649794031583,S,39392.0,0.2311,T
1649794031583,S,39392.0,0.1961,T
1649794031583,S,39392.0,0.0841,T
1649794031683,B,39393.0,0.05,T
1649794031987,S,39406.88,0.00052,I
1649794032072,S,39406.88,0.00524,I
1649794032122,S,5043030.0,0.01,F
1649794032122,S,5042412.0,0.03,F
1649794032306,S,39406.88,0.0013,I
1649794032441,S,39406.88,0.00144,I
1649794032442,S,39406.88,0.05,I
1649794032443,S,39406.88,0.04,I
1649794032445,S,39406.88,0.10001,I
1649794032445,S,39406.88,0.025,I
1649794032448,S,39406.88,0.00324,I
1649794032450,S,39404.58,0.00439,I
1649794032450,S,39403.52,0.00112,I
1649794032451,S,39403.51,0.02151,I
1649794032462,B,39403.52,0.0008,I
1649794032515,S,39403.51,0.03786,I
1649794032541,B,39387.0,3000.0,B
1649794032790,B,39393.0,0.0254,T
1649794032792,B,39393.0,0.0846,T
1649794032792,B,39393.0,0.1154,T
1649794032793,S,39392.0,0.136,T
1649794032793,S,39392.0,0.2201,T
1649794032793,S,39391.0,0.2309,T
1649794032795,S,39391.0,0.0002,T
1649794032796,B,39391.0,0.0254,T
1649794032839,B,39387.0,100.0,B
1649794033048,B,39403.52,0.02068,I
1649794033049,B,39403.52,0.04216,I
1649794033050,B,39403.52,0.00203,I
1649794033052,B,39403.52,0.00669,I
1649794033061,B,39403.52,0.00894,I
1649794033209,B,39404.74,0.01676,I
1649794033285,B,39404.74,0.00169,I
1649794033308,B,39391.0,0.0254,T
1649794033504,S,39390.0,0.132,T
1649794033504,S,39390.0,0.0528,T
1649794033846,B,39404.74,0.00056,I
1649794033956,B,39391.0,0.0254,T
1649794034064,B,39404.74,0.01526,I
1649794034540,B,39404.74,0.0014,I
1649794034641,B,39387.0,9.0,B
1649794034641,B,39387.0,991.0,B
1649794034687,B,39391.0,0.0254,T
1649794034873,B,39404.74,0.01294,I
1649794034942,B,39387.0,10.0,B
1649794034942,B,39387.0,73.0,B
1649794035373,B,39404.74,0.0007,I
1649794035427,B,4943200.0,0.002,L
1649794035436,B,4944295.0,0.0146252,L
1649794035443,B,4944295.0,0.01462934,L
1649794035448,B,4944295.0,0.0146387,L
1649794035453,B,4944301.0,0.01,L
1649794035458,B,4944295.0,0.01462998,L
1649794035462,B,4944313.0,0.01463054,L
1649794035469,B,4944368.0,0.01484624,L
1649794035536,S,39404.73,0.02068,I
1649794035537,S,39404.73,0.01703,I
1649794035538,S,39404.73,0.0018,I
1649794035656,B,39404.74,0.0116,I
1649794035676,S,39404.73,0.09053,I
1649794035690,B,39404.74,0.01098,I
1649794036138,B,39387.0,1612.0,B
1649794036138,B,39387.0,1314.0,B
1649794036138,B,39388.5,1.0,B
1649794036138,B,39388.5,1.0,B
1649794036138,B,39388.5,1.0,B
1649794036138,B,39388.5,1.0,B
1649794036138,B,39390.0,9.0,B
1649794036138,B,39390.0,5.0,B
1649794036140,B,39391.0,0.0254,T
1649794036501,B,39404.74,0.0038,I
1649794036543,B,39404.74,0.0017,I
1649794036651,B,4942000.0,0.001,f
1649794036718,B,39404.74,0.00483,I
1649794036817,S,39404.73,0.01041,I
1649794036861,S,39390.0,0.1397,T
1649794036861,S,39390.0,0.0501,T
1649794036885,B,39391.0,0.0254,T
1649794036979,S,39404.73,0.00123,I
1649794037039,B,39392.0,1.0,B
1649794037039,B,39392.0,1.0,B
1649794037039,B,39392.0,1.0,B
1649794037039,B,39392.0,2080.0,B
1649794037130,B,5044134.0,0.01,F
1649794037286,S,39390.0,0.3277,T
1649794037286,S,39390.0,0.1,T
1649794037286,S,39390.0,0.1397,T
1649794037286,S,39390.0,0.0591,T
1649794037286,B,39391.0,0.4,T
1649794037510,S,39388.0,0.5342,T
1649794037510,S,39388.0,0.1397,T
1649794037542,B,39404.74,0.0018,I
1649794037648,S,39387.0,0.3047,T
1649794037648,S,39387.0,0.0023,T
1649794037713,B,39388.0,0.0254,T
1649794037873,B,39404.74,0.01316,I
1649794037909,S,39386.0,0.2514,T
1649794037909,S,39386.0,0.042,T
1649794037922,S,39404.73,0.00768,I
1649794037959,B,39404.74,0.00125,I
1649794038047,S,39404.73,0.00156,I
1649794038092,S,39404.73,0.00129,I
1649794038112,S,39386.0,0.0977,T
1649794038112,S,39386.0,0.0166,T
1649794038112,S,39386.0,0.1834,T
1649794038112,S,39386.0,0.2,T
1649794038112,S,39386.0,0.1158,T
1649794038139,B,39387.0,0.01,T
1649794038405,B,39404.74,0.00075,I
1649794038458,B,39404.74,0.02818,I
1649794038459,B,39404.74,0.08379,I
1649794038497,B,39386.0,0.0254,T
1649794038549,B,39404.74,0.002,I
1649794038685,B,39404.74,0.00049,I
1649794038938,B,39392.0,3132.0,B
1649794039140,S,39391.5,125.0,B
1649794039145,S,39404.73,0.0003,I
1649794039174,B,39386.0,0.0254,T
1649794039292,B,39404.74,0.0024,I
1649794039539,S,39404.73,0.0016,I
1649794039873,B,39386.0,0.0254,T
1649794040142,S,39391.5,200.0,B
1649794040316,B,5043737.0,0.01,F
1649794040459,B,39404.74,0.00245,I
1649794040544,B,39404.74,0.0018,I
1649794040673,B,39386.0,0.0254,T
1649794040760,B,5043646.0,0.01,F
1649794040760,B,5044133.0,0.02781289,F
1649794040760,B,5044133.0,0.00218711,F
1649794040801,S,39385.0,0.1397,T
1649794040801,S,39385.0,0.3047,T
1649794040801,S,39385.0,0.0023,T
1649794040801,S,39385.0,0.2,T
1649794040801,S,39385.0,0.1167,T
1649794040828,B,5044133.0,0.02781,F
1649794041096,S,39404.73,0.0485,I
1649794041254,B,39386.0,0.1769,T
1649794041254,B,39386.0,0.7549,T
1649794041254,B,39386.0,0.7914,T
1649794041283,B,4943698.0,0.00118088,L
1649794041288,B,4944016.0,0.01,L
1649794041291,B,4944049.0,0.02,L
1649794041303,B,4944368.0,0.06881912,L
1649794041339,B,39386.0,0.14,T
1649794041339,B,39386.0,0.14,T
1649794041360,B,39386.0,0.14,T
1649794041387,B,39386.0,0.0254,T
1649794041387,B,39386.0,0.14,T
1649794041539,S,39404.73,0.0034,I
1649794041949,S,39404.73,0.00092,I
1649794042089,B,39386.0,0.0254,T
1649794042449,B,39386.0,0.16,T
1649794042449,B,39386.0,0.0677,T
1649794042449,B,39386.0,0.005,T
1649794042449,B,39386.0,0.007,T
1649794042449,B,39386.0,0.0803,T
1649794042449,B,39386.0,0.16,T
1649794042449,B,39386.0,0.16,T
1649794042543,S,39404.73,0.0017,I
1649794042684,B,5044052.0,0.01,F
1649794042777,B,39390.0,0.0254,T
1649794042964,B,5044052.0,0.01,F
1649794043017,B,39404.74,0.0007,I
1649794043036,B,39404.74,0.00634,I
1649794043135,B,39404.74,0.00203,I
1649794043163,B,5044092.0,0.01,F
1649794043188,B,39404.74,0.08233,I
1649794043197,B,39404.74,0.02068,I
1649794043198,B,39404.74,0.00155,I
1649794043199,B,39404.74,0.09458,I
1649794043204,B,39404.74,0.04,I
1649794043204,B,39404.74,0.061,I
1649794043205,B,39404.74,0.00183,I
1649794043205,B,39404.74,0.00033,I
1649794043207,B,39404.74,0.09759,I
1649794043208,B,39404.74,0.09874,I
1649794043209,B,39404.74,0.0722,I
1649794043210,B,39404.74,0.09121,I
1649794043210,B,39405.0,0.23374,I
1649794043250,S,39406.47,0.00565,I
1649794043342,B,5043976.0,0.01,F
1649794043505,B,39390.0,0.0254,T
1649794043505,S,39389.0,0.0215,T
1649794043505,S,39389.0,0.0165,T
1649794043638,B,5044133.0,0.01,F
1649794043705,B,39406.48,0.00222,I
1649794044042,B,39406.48,0.00496,I
1649794044233,B,39390.0,0.0056,T
1649794044248,B,39406.48,0.00026,I
1649794044337,B,5044133.0,2.89e-06,F
1649794044517,B,39406.88,0.00139,I
1649794044654,B,5044042.0,0.01,F
1649794044911,B,39406.88,0.00061,I
1649794044941,B,39392.0,1.0,B
1649794044941,B,39392.0,1598.0,B
1649794045120,S,39406.87,0.00061,I
1649794045391,B,39406.88,0.0003,I
1649794045678,B,39406.88,0.00027,I
1649794045733,B,39392.0,0.0254,T
1649794045734,B,39392.0,0.0046,T
1649794045734,B,39392.0,0.0208,T
1649794045995,B,4943590.0,0.02,L
1649794046395,B,39406.88,0.0006,I
1649794046402,B,39392.0,0.0254,T
1649794046564,B,39406.88,0.00182,I
1649794046595,B,39406.88,0.00192,I
1649794047061,B,39406.88,0.00078,I
1649794047225,B,39392.0,0.0254,T
1649794047269,B,39406.88,0.00509,I
1649794047579,S,39391.0,0.0025,T
1649794047716,S,39406.87,0.00108,I
1649794047723,B,39406.88,0.00072,I
1649794047968,B,39392.0,0.0254,T
1649794048028,B,4946393.0,0.0054,C
1649794048692,B,39392.0,0.0254,T
1649794048925,S,39391.0,0.08,T
1649794049107,S,39406.87,0.03717,I
1649794049256,B,39406.88,0.00039,I
1649794049303,B,39406.88,0.00035,I
1649794049423,S,39406.87,0.07818,I
1649794049453,B,39392.0,0.0254,T
1649794049524,S,39406.87,0.00028,I
1649794049608,B,39406.88,0.00201,I
1649794049611,B,4944362.0,0.01462934,L
1649794049613,B,39406.88,0.00067,I
1649794049614,B,4944362.0,0.06646,L
1649794049622,B,4944368.0,0.01891066,L
1649794049632,B,39406.88,0.01421,I
1649794049633,B,39406.88,0.00101,I
1649794049634,B,39406.88,0.0016,I
1649794049808,S,39406.87,0.01466,I
1649794050265,B,39406.88,0.00028,I
1649794050580,B,39392.0,0.0254,T
1649794050634,B,39406.88,0.0008,I
1649794050874,S,39406.87,0.00513,I
1649794050970,B,39406.88,0.0233,I
1649794050972,B,39406.88,0.10372,I
1649794051038,S,39391.5,487.0,B
1649794051269,B,39392.0,0.0254,T
1649794051636,S,39406.87,0.0016,I
1649794051811,B,39406.88,0.0034,I
1649794051983,B,39392.0,0.0254,T
1649794052064,S,39406.87,0.0083,I
1649794052142,B,39392.0,1878.0,B
1649794052634,S,39406.87,0.0012,I
1649794052651,B,39406.88,0.00468,I
1649794052835,B,39392.0,0.0254,T
1649794053044,S,39406.87,0.00057,I
1649794053125,B,39406.88,0.09556,I
1649794053330,B,5044224.0,0.01,F
1649794053338,S,39391.5,125.0,B
1649794053634,B,39406.88,0.0019,I
1649794054044,B,39406.88,0.00037,I
1649794054131,B,39392.0,0.1396,T
1649794054264,B,4943620.0,0.02,L
1649794054277,B,39392.0,0.0254,T
1649794054281,S,39406.87,0.10001,I
1649794054286,S,39406.87,0.12688,I
1649794054286,S,39406.87,0.00034,I
1649794054287,S,39406.87,0.0003,I
1649794054288,S,39406.87,0.00033,I
1649794054289,S,39406.87,0.00616,I
1649794054290,S,39406.87,0.0151,I
1649794054291,S,39406.87,0.01504,I
1649794054293,S,39406.87,0.01505,I
1649794054294,S,39406.87,0.01924,I
1649794054295,S,39406.87,0.00028,I
1649794054296,S,39406.87,0.03,I
1649794054297,S,39406.87,0.02068,I
1649794054298,S,39406.47,0.061,I
1649794054299,S,39406.37,0.0085,I
1649794054368,S,39391.0,0.16,T
1649794054368,S,39391.0,0.1,T
1649794054368,S,39391.0,0.1397,T
1649794054368,S,39391.0,0.0793,T
1649794054434,S,5044042.0,0.01,F
1649794054477,S,39390.0,0.1536,T
1649794054579,S,39405.0,0.10591,I
1649794054585,S,39405.0,0.08824,I
1649794054586,B,39405.01,0.02537,I
1649794054629,S,39388.0,0.1536,T
1649794054629,S,39387.0,0.0571,T
1649794054640,S,39404.91,0.00849,I
1649794054641,S,39404.91,1e-05,I
1649794054642,S,39404.74,0.00079,I
1649794054684,S,39404.74,0.00232,I
1649794054685,S,39404.74,0.02696,I
1649794054686,S,39404.74,0.00253,I
1649794054707,B,5043087.0,0.01,F
1649794054820,S,39387.0,0.2476,T
1649794054820,S,39387.0,0.1397,T
1649794054993,B,5043087.0,0.01,F
1649794055014,S,39404.74,1e-05,I
1649794055016,S,39404.73,0.00259,I
1649794055020,S,39404.73,0.46959,I
1649794055021,S,39404.73,0.06692,I
1649794055023,S,39404.69,0.6,I
1649794055025,S,39404.23,0.0085,I
1649794055026,S,39404.0,2.12972,I
1649794055031,S,39403.5,0.10774,I
1649794055037,S,39403.5,0.00063,I
1649794055039,S,39403.5,0.02284,I
1649794055041,S,39403.0,0.00253,I
1649794055042,S,39402.38,0.00126,I
1649794055044,S,39402.0,0.12689,I
1649794055046,S,39401.73,0.00441,I
1649794055050,S,39401.46,0.02,I
1649794055058,S,39401.0,0.00539,I
1649794055062,S,39401.0,0.02539,I
1649794055070,S,39401.0,0.07441,I
1649794055080,S,39400.0,0.12691,I
1649794055084,S,39400.0,0.00862,I
1649794055086,S,39400.0,0.02538,I
1649794055089,S,39400.0,0.01,I
1649794055089,S,39400.0,0.0004,I
1649794055091,S,39400.0,0.0932,I
1649794055092,S,39400.0,0.00241,I
1649794055094,S,39400.0,0.0027,I
1649794055095,S,39400.0,0.06492,I
1649794055096,S,39400.0,0.02796,I
1649794055098,S,39400.0,0.05,I
1649794055098,S,39400.0,0.0008,I
1649794055099,S,39400.0,0.00507,I
1649794055101,S,39400.0,0.03294,I
1649794055105,S,39400.0,0.02416,I
1649794055106,B,39401.47,0.00864,I
1649794055107,S,39398.27,0.0044,I
1649794055107,S,39398.01,0.00039,I
1649794055108,S,39397.52,0.00343,I
1649794055140,S,39391.5,9.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,4986.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,200.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,10602.0,B
1649794055140,S,39391.5,16187.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.5,1.0,B
1649794055140,S,39391.0,200.0,B
1649794055140,S,39388.5,5451.0,B
1649794055140,S,39388.5,9.0,B
1649794055184,S,4942675.0,0.05735228,L
1649794055212,B,39397.53,0.0118,I
1649794055246,S,39386.5,9.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,31.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39386.5,1.0,B
1649794055246,S,39385.5,9.0,B
1649794055273,B,4942676.0,0.14157346,L
1649794055305,S,5042474.0,0.01,F
1649794055307,S,4942675.0,0.02,L
1649794055348,B,4942676.0,0.1148,L
1649794055383,S,4942675.0,0.14484772,L
1649794055391,B,39397.03,0.00488,I
1649794055394,S,4942236.0,0.00730662,L
1649794055403,S,4941849.0,0.01269338,L
1649794055477,B,39397.03,0.10894,I
1649794055493,S,39397.02,0.00849,I
1649794055495,S,5042474.0,0.00039514,F
1649794055495,S,5042412.0,0.0275,F
1649794055505,S,39397.02,1e-05,I
1649794055532,S,5042412.0,0.02,F
1649794055532,S,5042412.0,0.035,F
1649794055532,S,5042412.0,0.02625,F
1649794055532,S,5042412.0,0.095,F
1649794055535,S,39395.88,0.00038,I
1649794055575,S,39395.88,0.00126,I
1649794055576,S,39395.88,0.02011,I
1649794055579,B,39395.89,0.00051,I
1649794055627,S,4938966.0,0.01,f
1649794055627,S,4938652.0,0.01,f
1649794055627,S,4938481.0,0.044,f
1649794055627,S,4938150.0,0.026,f
1649794055640,S,39395.88,0.0023,I
1649794055642,S,39385.0,1.0,B
1649794055642,S,39385.0,1000.0,B
1649794055642,S,39385.0,9.0,B
1649794055642,S,39383.0,9.0,B
1649794055642,S,39380.0,10.0,B
1649794055642,S,39380.0,1.0,B
1649794055642,S,39380.0,105.0,B
1649794055642,S,39380.0,9.0,B
1649794055642,S,39379.0,22.0,B
1649794055642,S,39379.0,9.0,B
1649794055642,S,39378.0,2.0,B
1649794055654,S,5042475.0,0.02625,F
1649794055706,S,5042481.0,0.01,F
1649794055706,S,5042412.0,0.19625,F
1649794055738,S,39395.88,0.00542,I
1649794055739,S,39395.86,0.00027,I
1649794055740,S,39395.34,0.00029,I
1649794055742,S,39377.5,5491.0,B
1649794055742,S,39377.0,9.0,B
1649794055742,S,39375.0,1.0,B
1649794055742,S,39375.0,50.0,B
1649794055742,S,39375.0,2232.0,B
1649794055742,S,39375.0,13094.0,B
1649794055742,S,39374.5,2.0,B
1649794055742,S,39374.5,7774.0,B
1649794055742,S,39374.0,22042.0,B
1649794055742,S,39374.0,10019.0,B
1649794055742,S,39374.0,50000.0,B
1649794055742,S,39373.5,9.0,B
1649794055742,S,39373.5,33030.0,B
1649794055742,S,39373.0,2957.0,B
1649794055742,S,39377.5,1150.0,B
1649794055744,S,39395.05,0.00173,I
1649794055745,B,39395.87,0.00051,I
1649794055803,S,39395.05,0.01145,I
1649794055803,B,39395.06,0.00051,I
1649794055848,B,39395.06,0.007,I
1649794055909,B,39395.06,0.00051,I
1649794055944,B,39395.06,0.00051,I
1649794055949,B,39395.06,0.00761,I
1649794056000,B,39395.06,0.00051,I
1649794056029,B,39395.06,0.00051,I
1649794056062,B,39395.06,0.00051,I
1649794056064,B,5043493.0,0.04000591,F
1649794056064,B,5043660.0,0.04000591,F
1649794056064,B,5044059.0,0.013,F
1649794056064,B,5044068.0,0.04,F
1649794056064,B,5044069.0,0.04,F
1649794056064,B,5044118.0,0.02698818,F
1649794056066,S,39395.05,0.01593,I
1649794056119,S,39395.05,0.01556,I
1649794056122,B,39395.06,0.00051,I
1649794056140,S,4941000.0,0.002,f
1649794056191,B,39395.06,0.00049,I
1649794056194,S,39395.05,0.01837,I
1649794056257,S,39395.05,0.01556,I
1649794056261,B,39395.06,0.00028,I
1649794056288,S,39395.05,0.00942,I
1649794056314,S,39395.05,0.01145,I
1649794056343,S,39395.05,0.01072,I
1649794056376,S,39395.05,0.01027,I
1649794056409,S,39395.05,0.0041,I
1649794056436,B,39387.0,0.0254,T
1649794056440,S,39386.0,0.327,T
1649794056440,S,39386.0,0.1158,T
1649794056440,S,39385.0,0.3047,T
1649794056440,S,39384.0,0.2543,T
1649794056440,S,39384.0,0.1537,T
1649794056440,S,39384.0,0.6345,T
1649794056440,S,39384.0,0.001,T
1649794056440,S,39383.0,0.1905,T
1649794056440,S,39383.0,0.1537,T
1649794056440,S,39383.0,0.1397,T
1649794056440,S,39383.0,0.0005,T
1649794056444,S,39383.0,0.1392,T
1649794056444,S,39383.0,0.1397,T
1649794056447,S,39381.0,0.0378,T
1649794056451,S,39380.0,0.0239,T
1649794056454,B,39382.0,0.0254,T
1649794056523,B,39395.06,0.00051,I
1649794056527,S,39395.05,0.02769,I
1649794056530,S,39394.45,0.00027,I
1649794056533,S,39393.08,0.00382,I
1649794056561,B,4941018.0,0.043,f
1649794056561,B,4941994.0,0.02769428,f
1649794056561,B,4941997.0,0.02,f
1649794056561,B,4942009.0,0.042,f
1649794056561,B,4942181.0,0.33,f
1649794056561,B,4942339.0,0.12830572,f
1649794056600,S,39395.05,0.03749,I
1649794056609,S,39395.05,0.00027,I
1649794056622,S,39395.05,0.00099,I
1649794056693,S,39395.03,0.00027,I
1649794056694,S,39395.03,0.00125,I
1649794056705,S,39395.03,1e-05,I
1649794056775,B,39379.0,0.0254,T
1649794056782,B,39395.02,0.0026,I
1649794057052,B,39379.0,0.0097,T
1649794057216,S,39395.01,0.00027,I
1649794057254,B,39379.0,0.08,T
1649794057373,S,4944227.0,0.02354803,C
1649794057384,B,39393.35,0.00121,I
1649794057386,B,39393.35,0.0013,I
1649794057454,S,39378.0,0.1452,T
1649794057561,S,5042584.0,0.01,F
1649794057561,S,5042267.0,0.0415625,F
1649794057561,S,5042267.0,0.0296875,F
1649794057561,S,5042267.0,0.01,F
1649794057584,B,39379.0,0.0254,T
1649794057597,S,5042267.0,0.10875,F
1649794057637,S,39377.5,10.0,B
1649794058038,S,39377.5,594.0,B
1649794058069,S,39393.34,0.00068,I
1649794058096,S,39393.34,0.00782,I
1649794058097,S,39393.34,0.002,I
1649794058122,S,39393.34,0.01038,I
1649794058151,S,39393.34,0.01038,I
1649794058177,S,4941912.0,0.02,L
1649794058181,S,4941590.0,0.06,L
1649794058280,B,39379.0,0.0254,T
1649794058313,B,4944278.0,0.02999248,C
1649794058351,B,39393.35,0.00036,I
1649794058490,S,39393.34,0.01077,I
1649794058498,S,39378.0,0.1,T
1649794058576,S,39393.34,0.00973,I
1649794058698,B,39393.35,0.00253,I
1649794058757,S,39393.34,0.00674,I
1649794058758,S,39393.34,0.03,I
1649794058759,S,39393.34,0.05,I
1649794058761,S,39393.34,0.21326,I
1649794058762,B,39393.35,0.00053,I
1649794058812,S,39392.84,0.00847,I
1649794058877,S,39392.84,3e-05,I
1649794058878,S,39392.84,0.0047,I
1649794058878,S,39392.84,0.00504,I
1649794059005,S,39392.84,0.00232,I
1649794059015,B,39379.0,0.0254,T
1649794059054,S,39378.0,0.1312,T
1649794059054,S,39378.0,0.1,T
1649794059054,S,39378.0,0.038,T
1649794059054,S,39378.0,0.0021,T
1649794059054,S,39378.0,0.0015,T
1649794059114,B,39378.0,0.5,T
1649794059140,S,39392.84,0.03794,I
1649794059144,S,39392.84,0.00111,I
1649794059153,S,39392.84,1e-05,I
1649794059225,S,39377.0,0.1397,T
1649794059225,S,39377.0,0.1308,T
1649794059225,S,39376.0,0.3838,T
1649794059225,S,39376.0,0.0341,T
1649794059232,S,39392.34,0.00848,I
1649794059242,S,39392.34,2e-05,I
1649794059262,B,39377.0,0.5,T
1649794059374,S,39390.0,0.00038,I
1649794059375,S,39390.0,0.01043,I
1649794059390,B,39376.0,0.436,T
1649794059390,B,39376.0,0.064,T
1649794059452,S,39390.0,0.01494,I
1649794059461,S,39390.0,2e-05,I
1649794059625,S,39389.53,0.00854,I
1649794059637,S,39389.53,0.00034,I
1649794059742,B,39389.51,0.00712,I
1649794059813,B,39376.0,0.0254,T
1649794060031,S,39389.5,0.0085,I
1649794060034,S,39389.04,0.01298,I
1649794060041,S,39388.0,0.00159,I
1649794060046,S,39377.5,1.0,B
1649794060046,S,39377.5,9.0,B
1649794060046,S,39377.5,1.0,B
1649794060046,S,39377.5,1.0,B
1649794060046,S,39377.5,1.0,B
1649794060046,S,39377.5,30.0,B
1649794060048,S,39387.1,0.01269,I
1649794060051,S,39387.1,0.0083,I
1649794060055,S,39387.09,0.00266,I
1649794060059,S,39387.09,0.0026,I
1649794060063,S,39386.52,0.005,I
1649794060066,S,39386.06,0.02,I
1649794060069,S,39385.32,0.00429,I
