1651156505000,1651156505241,S,38920.5,100,Y
1651156505270,1651156505273,B,38940.01000000,0.10814000,I
1651156505270,1651156505273,B,38940.01000000,0.06200000,I
1651156505270,1651156505274,B,38940.01000000,0.03503000,I
1651156505334,1651156505337,B,38940.01000000,0.00047000,I
1651156505373,1651156505376,B,38940.01000000,0.00416000,I
,1651156505594,B,5109755.0,0.005,C
,1651156505601,B,5109898.0,0.025,C
1651156505927,1651156505930,B,38940.01000000,0.01167000,I
1651156505927,1651156505930,B,38940.01000000,0.02568000,I
1651156505927,1651156505930,B,38940.01000000,0.00513000,I
1651156505927,1651156505931,B,38940.01000000,0.00900000,I
1651156505927,1651156505931,B,38940.01000000,0.00027000,I
1651156505927,1651156505932,B,38940.01000000,0.00028000,I
1651156505927,1651156505932,B,38940.01000000,0.00026000,I
1651156505927,1651156505932,B,38940.01000000,0.00094000,I
1651156505927,1651156505932,B,38940.01000000,0.00047000,I
1651156505927,1651156505932,B,38940.01000000,0.00038000,I
1651156505927,1651156505932,B,38940.01000000,0.00040000,I
1651156505927,1651156505932,B,38940.01000000,0.00034000,I
1651156505927,1651156505933,B,38940.01000000,0.00034000,I
1651156505927,1651156505933,B,38940.01000000,0.00028000,I
1651156505927,1651156505933,B,38940.01000000,0.00030000,I
1651156505927,1651156505933,B,38940.01000000,0.00034000,I
1651156505927,1651156505933,B,38940.01000000,0.00050000,I
1651156505927,1651156505933,B,38940.01000000,0.00035000,I
1651156505927,1651156505933,B,38940.01000000,0.00027000,I
1651156505927,1651156505933,B,38940.01000000,0.00035000,I
1651156505927,1651156505933,B,38940.01000000,0.00030000,I
1651156505927,1651156505934,B,38940.01000000,0.00028000,I
1651156505927,1651156505934,B,38940.01000000,0.00029000,I
1651156505927,1651156505934,B,38940.01000000,0.00999000,I
1651156506020,1651156506023,B,38940.01000000,0.00001000,I
1651156506020,1651156506024,B,38940.01000000,0.00027000,I
1651156506020,1651156506024,B,38940.01000000,0.00028000,I
1651156505000,1651156506041,B,38921,25,Y
1651156506086,1651156506090,B,38940.01000000,0.00001000,I
1651156506086,1651156506090,B,38940.01000000,0.01000000,I
1651156506086,1651156506090,B,38940.01000000,0.00513000,I
1651156506086,1651156506090,B,38940.01000000,0.02567000,I
1651156505996,1651156506106,B,5146030,0.01,F
1651156505996,1651156506106,B,5146092,0.01,F
1651156505996,1651156506106,B,5146192,0.18,F
1651156506117,1651156506121,B,38940.01000000,0.00001000,I
1651156506117,1651156506121,B,38940.01000000,0.00104000,I
1651156506000,1651156506248,B,38921,300,Y
1651156506000,1651156506342,S,38920.5,523,Y
1651156506469,1651156506472,S,38940.00000000,0.00374000,I
1651156506786,1651156506789,B,38940.01000000,0.00025000,I
1651156506908,1651156506911,S,38940.00000000,0.01972000,I
1651156506908,1651156506912,S,38940.00000000,0.23629000,I
1651156507189,1651156507311,B,5109226,0.001,f
1651156507330,1651156507334,B,38940.01000000,0.00262000,I
1651156507000,1651156507341,S,38920.5,28,Y
1651156507348,1651156507350,S,38940.00000000,0.02108000,I
1651156507518,1651156507521,S,38940.00000000,0.00450000,I
1651156507540,1651156507543,B,38940.01000000,0.00027000,I
1651156507607,1651156507656,S,5145416,0.01,F
1651156507732,1651156507753,S,38942,0.1591,T
1651156507732,1651156507753,S,38942,0.0909,T
1651156507823,1651156507825,S,38940.00000000,0.06598000,I
1651156507823,1651156507826,S,38940.00000000,0.01584000,I
1651156507823,1651156507826,S,38940.00000000,0.00663000,I
1651156507823,1651156507827,S,38940.00000000,0.00030000,I
1651156507823,1651156507827,S,38940.00000000,0.06200000,I
1651156507823,1651156507827,S,38940.00000000,0.20511000,I
1651156507829,1651156507835,S,38940.00000000,0.09939000,I
1651156507845,1651156507848,S,38939.66000000,1.37186000,I
1651156507856,1651156507859,S,38936.41000000,0.00027000,I
1651156507869,1651156507872,S,38936.41000000,0.00027000,I
1651156507892,1651156507931,S,38942,0.2518,T
1651156507892,1651156507931,S,38942,0.002,T
1651156507892,1651156507931,S,38942,0.002,T
1651156507892,1651156507931,S,38942,0.3,T
1651156507931,1651156507933,S,38936.41000000,0.00128000,I
1651156507955,1651156507958,B,38936.40000000,0.00255000,I
1651156507928,1651156507961,S,5145323,0.01,F
1651156507968,1651156507969,S,38936.39000000,0.00027000,I
1651156507968,1651156507970,S,38935.49000000,0.00260000,I
1651156507968,1651156507971,S,38934.87000000,0.00410000,I
1651156507968,1651156507971,S,38934.50000000,0.00028000,I
1651156507985,1651156508025,S,5145304,0.01,F
1651156508058,1651156508060,B,38933.07000000,0.10720000,I
1651156508058,1651156508062,B,38933.07000000,0.06599000,I
1651156508058,1651156508062,B,38933.07000000,0.04081000,I
1651156508059,1651156508063,B,38933.07000000,0.00062000,I
1651156508075,1651156508078,B,38933.07000000,0.11270000,I
1651156508075,1651156508078,B,38933.07000000,0.03536000,I
1651156508075,1651156508078,B,38933.07000000,0.06594000,I
1651156508099,1651156508101,B,38933.07000000,0.21400000,I
1651156508073,1651156508102,S,38941,0.015,T
1651156508130,1651156508133,B,38933.07000000,0.00084000,I
1651156508000,1651156508138,S,5111300,0.004,L
